"species","longitude","latitude","ID","Bio3","Bio4","Bio7","Bio9","Bio13","Bio14","Bio15","Bio18","Settlement_dist","River_dist","Road_dist"
"elephant",35.95665,-3.5034,142,71.3190155029297,149.156097412109,16.2999992370605,20.533332824707,150,1,92.4336471557617,318,5605.85791015625,0,0.0235702265053988
"elephant",35.92118333,-3.51193333,143,69.7916641235352,157.934112548828,16,20.2666664123535,150,1,90.63916015625,319,7023.0517578125,0,0.0506896860897541
"elephant",35.91545,-3.4614,144,69.3396224975586,158.201904296875,15.8999996185303,20.1499996185303,150,1,91.1343154907227,229,3816.86694335938,2612.71313476562,0
"elephant",35.95541667,-3.5136,145,71.4723892211914,150.330459594727,16.2999992370605,20.5,153,1,93.2269058227539,323,6516.4541015625,0,0.030046259984374
"elephant",36.00996667,-3.778,146,71.2448501586914,157.12077331543,16.2000007629395,20.033332824707,148,1,90.9390716552734,327,9302.4697265625,0,0
"elephant",35.93285,-3.91721667,147,70.5337677001953,159.351791381836,15.3000011444092,20,145,1,90.5188674926758,333,3332.53442382812,921.485412597656,0
"elephant",35.96566667,-3.8337,148,70.3354263305664,158.420227050781,15.8999996185303,19.9833335876465,148,1,89.7957534790039,331,7429.74853515625,921.4833984375,0.0166666675359011
"elephant",35.97026667,-3.87675,149,70.5627746582031,157.509002685547,15.3999996185303,19.7333335876465,151,1,91.2175827026367,342,3326.95776367188,3918.189453125,0.0166666675359011
"elephant",35.99701667,-3.5988,150,70.682731628418,155.402694702148,16.5999984741211,20.2666664123535,149,1,90.4227752685547,232,6450.35302734375,921.478515625,0.0343592129647732
"elephant",36.04103333,-3.55423333,151,71.2851409912109,153.460083007812,16.5999984741211,20.1166667938232,162,1,93.9882965087891,238,7407.1875,1842.95483398438,0.00833333376795053
"elephant",36.02083333,-3.59176667,152,71.3855438232422,156.377044677734,16.5999984741211,20.1499996185303,150,1,91.4608306884766,322,7022.90283203125,925.856750488281,0.0117851132526994
"elephant",36.01883333,-3.6054,153,71.4357452392578,156.720031738281,16.5999984741211,20.1499996185303,152,1,91.4091949462891,233,6187.2861328125,1306.25659179688,0.0166666675359011
"elephant",36.01303333,-3.5969,154,71.084342956543,155.01953125,16.5999984741211,20.1499996185303,153,1,91.8335189819336,326,6710.85205078125,1306.25659179688,0.0186339002102613
"elephant",35.95408333,-3.78286667,155,71.0122680664062,158.450714111328,16.3000011444092,20.1333332061768,152,1,89.8605880737305,334,2925.90356445312,921.482299804688,0
"elephant",35.9209,-3.85516667,156,67.9617080688477,167.256729125977,14.8000001907349,19.8166675567627,136,1,89.6217727661133,319,6653.9443359375,0,0
"elephant",35.93825,-3.83846667,157,69.5887451171875,163.238998413086,15.3999996185303,19.9166660308838,151,1,90.7189712524414,333,7429.74609375,921.4833984375,0.00833333376795053
"elephant",36.0649,-3.52221667,158,71.5447158813477,152.963134765625,16.3999996185303,20.1833324432373,154,1,93.7081832885742,231,5917.64404296875,0,0.00833333376795053
"elephant",36.03781667,-3.61946667,159,71.4990158081055,158.370010375977,16.8999996185303,20.1666660308838,153,1,92.1830139160156,236,5830.67822265625,925.831481933594,0.00833333376795053
"elephant",36.13878333,-3.5218,160,71.4141387939453,154.559509277344,16.5,19.466667175293,169,1,93.0748825073242,256,3816.64624023438,1851.86279296875,0.00833333376795053
"elephant",35.89991667,-3.78628333,161,70.8841400146484,155.959274291992,16.4000015258789,20.3166656494141,149,2,89.05419921875,333,4135.95947265625,1306.12512207031,0.0117851132526994
"elephant",35.9137,-3.78553333,162,70.3933792114258,158.4345703125,16.0999984741211,20.1499996185303,147,2,88.0010452270508,333,2612.25634765625,921.482299804688,0.00833333376795053
"elephant",35.88645,-3.79066667,163,71.5656509399414,154.749938964844,16.5,20.4166660308838,150,2,88.5487365722656,335,3815.55590820312,2062.357421875,0.00833333376795053
"elephant",35.89966667,-3.79645,164,71.1145172119141,157.602172851562,16.2999992370605,20.283332824707,154,2,88.0422821044922,343,4620.77734375,921.482666015625,0.00833333376795053
"elephant",35.8947,-3.81873333,165,69.6202545166016,162.123672485352,15.7999992370605,20.1499996185303,145,2,87.200553894043,335,5390.91796875,921.483032226562,0
"elephant",35.90976667,-3.79526667,166,70.1345748901367,159.380310058594,16.0999984741211,20.1499996185303,152,2,87.4499816894531,342,3327.08129882812,1842.96484375,0
"elephant",35.98446667,-3.70815,167,70.5882339477539,159.606521606445,17,20.2666664123535,158,2,91.00439453125,339,5605.8486328125,921.480529785156,0
"elephant",35.9687,-3.52845,168,71.3414611816406,151.692474365234,16.3999996185303,20.3999996185303,151,1,91.5910415649414,323,8746.13671875,2062.4736328125,0.0416666679084301
"elephant",36.0394,-3.53385,169,71.4646453857422,152.545944213867,16.5,20.283332824707,154,1,93.4449920654297,229,7633.06884765625,0,0.0166666675359011
"elephant",36.06893333,-3.7438,170,70.6543960571289,160.91828918457,16.2999992370605,19.7333335876465,154,1,92.0440902709961,337,3918.48486328125,1851.4052734375,0
"elephant",36.02178333,-3.7034,171,71.1805572509766,160.700973510742,16.7999992370605,20.1166667938232,157,1,93.9582901000977,333,5224.77880859375,1851.4921875,0
"elephant",36.06563333,-3.72811667,172,71.2906494140625,160.766983032227,16.4000015258789,19.8166656494141,158,1,92.5757675170898,340,3815.82788085938,925.720092773438,0.00833333376795053
"elephant",36.07815,-3.78211667,173,71.1180114746094,159.834182739258,16.0999984741211,19.716667175293,158,1,92.53955078125,341,6710.79833984375,921.482299804688,0
"elephant",36.1195,-3.77546667,174,70.5450668334961,160.160903930664,15.9000005722046,19.4333343505859,158,1,92.9002990722656,346,3815.62451171875,0,0
"elephant",36.14846667,-3.68145,175,71.7369537353516,160.68684387207,16.5999984741211,19.7000007629395,157,1,92.0235290527344,246,7216.65380859375,925.771911621094,0.0186339002102613
"elephant",36.1338,-3.67991667,176,71.0079879760742,161.293884277344,16.7000007629395,19.75,158,1,92.8611679077148,338,6530.92822265625,1851.54382324219,0.0166666675359011
"elephant",36.15335,-3.7229,177,71.0634002685547,162.149383544922,16.2999992370605,19.3333339691162,165,1,92.5442810058594,353,5528.88916015625,2612.35327148438,0.0117851132526994
"elephant",36.1296,-3.7188,178,71.1382064819336,163.011428833008,16.4000015258789,19.5833339691162,162,1,92.3867950439453,345,3702.9150390625,2068.0966796875,0.00833333376795053
"elephant",35.9868,-3.81125,179,70.7291641235352,156.139495849609,16,19.9833335876465,148,1,90.8331527709961,331,7950.63330078125,921.483032226562,0.00833333376795053
"elephant",35.99946667,-3.82143333,180,70.5974884033203,156.429748535156,15.8999996185303,19.9166660308838,148,1,91.2195281982422,333,9214.83984375,925.623229980469,0.0166666675359011
"elephant",36.02863333,-3.85568333,181,71.2264175415039,155.682144165039,15.8999996185303,19.4833335876465,149,1,92.854850769043,339,6653.9443359375,2776.76220703125,0.00833333376795053
"elephant",36.02578333,-3.80341667,182,71.0905380249023,157.321319580078,16.1999988555908,19.6833343505859,152,1,92.2668075561523,339,11661.12890625,1851.28198242188,0.00833333376795053
"elephant",35.98646667,-3.83713333,183,70.5944747924805,157.571533203125,15.7000007629395,19.8333339691162,151,1,91.3076934814453,337,7429.74853515625,1842.96655273438,0.0166666675359011
"elephant",35.99321667,-3.8666,184,71.0784301757812,154.274322509766,15.3000011444092,19.6166667938232,148,1,90.9557723999023,340,4607.42236328125,4614.80810546875,0.0186339002102613
"elephant",35.94923333,-3.62938333,185,70.9566116333008,157.789535522461,16.8999996185303,20.4333324432373,155,2,89.0854721069336,333,2777.46899414062,921.47900390625,0.0166666675359011
"elephant",35.96851667,-3.69545,186,70.9313735961914,159.232894897461,17,20.3333339691162,150,2,91.2570724487305,327,3703.01879882812,921.480407714844,0
"elephant",36.09486667,-3.7218,187,70.884147644043,162.640960693359,16.3999996185303,19.5499992370605,170,2,91.6645431518555,360,0,1306.17370605469,0
"elephant",36.0766,-3.68321667,188,71.717170715332,160.861785888672,16.5,19.6333332061768,157,1,90.7154693603516,343,2926.19970703125,3703.08764648438,0.00833333376795053
"elephant",36.11188333,-3.6521,189,71.3855438232422,159.17399597168,16.5999984741211,19.716667175293,156,1,91.6275253295898,337,5830.68701171875,925.797546386719,0.00833333376795053
"elephant",36.08711667,-3.6851,190,71.5447158813477,160.84294128418,16.3999996185303,19.4333324432373,160,1,91.267692565918,346,3800.39404296875,2777.2900390625,0
"elephant",35.93606667,-3.88821667,191,68.8189849853516,163.082855224609,15.1000003814697,19.8500003814697,143,1,89.6466217041016,329,2612.08227539062,1306.05053710938,0
"elephant",35.92916667,-3.90025,192,69.2604827880859,162.613006591797,15.1000003814697,19.9166660308838,143,1,89.8576278686523,330,2776.59936523438,2062.30541992188,0.00833333376795053
"elephant",35.91211667,-3.90981667,193,69.5,163.833694458008,15.0000009536743,19.966667175293,138,1,90.0271377563477,323,4718.4931640625,921.485229492188,0
"elephant",35.96588333,-3.9075,194,70.6709976196289,156.28498840332,15.3999996185303,19.7666664123535,150,1,91.310302734375,341,925.533142089844,4620.32177734375,0.00833333376795053
"elephant",35.94515,-3.92175,195,71.1873626708984,156.893981933594,15.3000001907349,19.8999996185303,145,1,89.9192123413086,336,2062.30541992188,2067.69970703125,0
"elephant",35.971,-3.89448333,196,70.9695053100586,155.862091064453,15.2999992370605,19.6833343505859,151,1,91.5215759277344,344,2067.74853515625,4981.21826171875,0
"elephant",36.05665,-3.7829,197,70.8588943481445,158.845260620117,16.2999992370605,19.8500003814697,149,1,91.4648895263672,331,7939.11767578125,1306.12512207031,0
"elephant",36.00853333,-3.67475,198,70.5882339477539,159.243011474609,17,20.2333335876465,150,1,91.1010284423828,324,2612.42504882812,0,0
"elephant",36.00493333,-3.6839,199,71.0059204101562,159.651611328125,16.8999996185303,20.216667175293,161,2,89.5096282958984,345,3800.39965820312,1306.19165039062,0
"elephant",36.03506667,-3.68583333,200,71.4285736083984,159.694290161133,16.7999992370605,20.1000003814697,152,1,91.1644058227539,329,2612.40112304688,0,0
"elephant",36.01231667,-3.78723333,201,71.141975402832,155.31672668457,16.2000007629395,19.8999996185303,148,1,90.8156661987305,331,9438.34765625,921.482299804688,0
"elephant",35.95071667,-3.7651,202,71.2121200561523,158.685409545898,16.5,20.2000007629395,163,2,88.1377868652344,358,2925.92846679688,2062.3681640625,0
"elephant",36.02636667,-3.68131667,203,71.1045379638672,161.308547973633,16.8999996185303,20.1333332061768,153,1,91.4898452758789,327,2926.19970703125,0,0.00833333376795053
"elephant",35.95748333,-3.82866667,204,70.2083358764648,161.379013061523,16,20,151,1,90.8670806884766,333,7022.7109375,921.483215332031,0.00833333376795053
"elephant",35.99506667,-3.69011667,205,70.4411773681641,159.223373413086,17,20.283332824707,160,2,89.7078704833984,343,3685.91967773438,921.480407714844,0
"elephant",36.13918333,-3.66778333,206,71.2574844360352,161.181732177734,16.7000007629395,19.7666664123535,153,1,91.3986968994141,242,7210.6533203125,1851.56091308594,0.0166666675359011
"elephant",36.0821,-3.71661667,207,71.0101013183594,162.193756103516,16.5,19.4833335876465,163,1,93.0429000854492,351,2068.0966796875,2777.21215820312,0.00833333376795053
"elephant",36.11341667,-3.71093333,208,70.8835372924805,163.269165039062,16.5999984741211,19.716667175293,163,1,93.0930252075195,344,2068.0966796875,0,0
"elephant",35.96146667,-3.8564,209,70.2004241943359,159.987579345703,15.7999992370605,19.9166660308838,149,1,90.7961044311523,335,5605.8388671875,1851.1748046875,0.0186339002102613
"elephant",35.94515,-3.84855,210,69.6581192016602,162.046569824219,15.5999994277954,19.9333343505859,148,1,90.3432083129883,331,6516.45361328125,0,0
"elephant",35.98143333,-3.80398333,211,70.9109725952148,156.420669555664,16.1000003814697,20.033332824707,148,1,91.037727355957,331,6665.73583984375,921.482666015625,0
"elephant",35.96316667,-3.94081667,212,72.0198669433594,152.799011230469,15.1000003814697,19.6166667938232,146,1,91.4559860229492,345,3800.35595703125,2612.00610351562,0
"elephant",36.02231667,-3.56538333,213,71.084342956543,154.233184814453,16.5999984741211,20.25,159,1,93.2388610839844,235,9304.681640625,0,0
"elephant",36.00398333,-3.73393333,214,70.9337387084961,158.364608764648,16.5999984741211,20.0499992370605,157,1,91.3744125366211,340,8722.0595703125,0,0
"elephant",36.11235,-3.73695,215,70.7304534912109,161.659851074219,16.2000007629395,19.5499992370605,156,1,91.5546035766602,250,2612.32934570312,2764.44311523438,0
"elephant",36.11198333,-3.76865,216,70.4687423706055,159.137725830078,16,19.4833335876465,154,1,92.1409225463867,342,4628.3818359375,0,0
"elephant",36.15455,-3.66011667,217,71.6566848754883,158.759414672852,16.7000007629395,19.8333320617676,152,1,91.835205078125,241,9143.341796875,0,0.0186339002102613
"elephant",36.03476667,-3.76845,218,70.9611434936523,158.247970581055,16.2999992370605,19.8500003814697,151,1,91.3867034912109,334,8518.048828125,921.482116699219,0
"elephant",36.03508333,-3.80531667,219,70.8077774047852,156.603988647461,16.2999992370605,19.7333335876465,150,1,91.3387451171875,336,11264.9619140625,925.640991210938,0
"elephant",36.05931667,-3.87948333,220,70.9895858764648,158.603622436523,15.9999990463257,19.8333339691162,147,1,91.6168365478516,333,4620.40869140625,921.484313964844,0
"elephant",35.99095,-3.64506667,221,70.611442565918,158.58512878418,16.8999996185303,20.283332824707,150,1,91.1753082275391,322,1306.22143554688,1842.95922851562,0
"elephant",36.0705,-3.70548333,222,71.6161575317383,161.322662353516,16.5,19.6833324432373,160,1,92.0904083251953,344,3333.06298828125,2612.35327148438,0.0117851132526994
"elephant",36.06408333,-3.6944,223,71.5863418579102,161.903930664062,16.5999984741211,19.7999992370605,159,1,92.5961074829102,340,2915.3291015625,2068.12744140625,0
"elephant",35.95171667,-3.60486667,224,71.0813446044922,155.053146362305,16.8000011444092,20.4500007629395,157,1,92.0441970825195,328,4621.32421875,921.478637695312,0.0353553406894207
"elephant",35.94468333,-3.79003333,225,70.9876480102539,158.26953125,16.2000007629395,20.1333332061768,151,1,89.4659423828125,334,2612.25634765625,0,0
"elephant",35.96828333,-3.73163333,226,70.9821395874023,158.359848022461,16.8000011444092,19.6833324432373,171,3,87.2474746704102,370,5224.70654296875,921.481079101562,0
"elephant",35.96313333,-3.8864,227,70.6168823242188,157.371276855469,15.3999996185303,19.8000011444092,150,1,91.1484375,340,2062.31298828125,3815.17431640625,0.00833333376795053
"elephant",36.00911667,-3.75083333,228,71.4723892211914,157.758926391602,16.2999992370605,19.9333324432373,154,1,90.2146987915039,340,9438.5205078125,2062.37182617188,0
"elephant",36.0072,-3.71946667,229,71.0578842163086,158.871475219727,16.7000007629395,20.0833339691162,149,1,91.8077621459961,327,7429.74169921875,1306.16760253906,0
"elephant",35.994,-3.70461667,230,70.5392150878906,159.522842407227,17,20.2000007629395,152,1,92.0599822998047,329,5528.880859375,921.480529785156,0.00833333376795053
"elephant",35.95818333,-3.75563333,231,71.1345367431641,158.70393371582,16.6000003814697,20.216667175293,158,2,88.3757705688477,349,3332.93359375,2915.30639648438,0
"elephant",35.96151667,-3.7737,232,71.2398376464844,157.60758972168,16.3999996185303,20.1333332061768,158,2,88.522705078125,348,3702.70532226562,1842.96447753906,0
"elephant",36.01035,-3.81915,233,71.2264099121094,155.540969848633,15.9000005722046,19.7000007629395,152,1,92.4749908447266,340,9398.931640625,2776.86962890625,0
"elephant",36.03588333,-3.78685,234,71.0633926391602,158.312591552734,16.3000011444092,19.966667175293,145,1,90.8810424804688,326,9814.8720703125,0,0
"elephant",36.03398333,-3.79588333,235,71.0122680664062,158.000640869141,16.2999992370605,19.8666667938232,150,1,90.9504165649414,333,10524.5615234375,921.482482910156,0
"elephant",35.99296667,-3.68061667,236,70.3921585083008,158.663925170898,17,20.283332824707,153,1,91.1822204589844,327,2764.43969726562,921.480041503906,0
"elephant",36.08903333,-3.70043333,237,71.5447158813477,160.621429443359,16.3999996185303,19.3666667938232,167,1,92.1498565673828,357,2062.3935546875,2068.11206054688,0
"elephant",35.92166667,-3.8072,238,70.2004241943359,159.280471801758,15.8000001907349,20.0833339691162,156,2,86.8907012939453,348,3800.37963867188,1842.96594238281,0.00833333376795053
"elephant",35.92788333,-3.83106667,239,68.9935073852539,164.502807617188,15.3999996185303,19.8999996185303,148,1,89.0205459594727,331,6450.37890625,0,0
"elephant",35.93703333,-3.82615,240,69.3910293579102,162.752700805664,15.5999994277954,19.966667175293,148,1,89.8119506835938,329,6516.45361328125,0,0.00833333376795053
"elephant",35.9746,-3.83578333,241,70.6223602294922,160.143753051758,15.7999992370605,19.9333324432373,152,1,91.1311874389648,337,7600.7294921875,921.4833984375,0.025000000372529
"elephant",35.95668333,-3.84165,242,70.4402542114258,160.779357910156,15.8999996185303,19.9833335876465,147,1,89.7206954956055,330,7371.87353515625,1306.08190917969,0.00833333376795053
"elephant",35.92385,-3.90828333,243,69.1275177001953,163.565841674805,14.9000005722046,19.8999996185303,138,1,89.7454452514648,322,3702.13256835938,1842.97021484375,0
"elephant",35.94356667,-3.80775,244,70.3416137695312,158.608428955078,16.1000003814697,20.1000003814697,148,1,91.0247116088867,328,4124.7216796875,1842.96520996094,0
"elephant",35.94748333,-3.5602,245,70.8585815429688,152.858505249023,16.5,20.4500007629395,150,1,91.3616943359375,321,7877.71728515625,1306.28564453125,0.0687184259295464
"elephant",35.95725,-3.59465,246,71.2574844360352,154.894882202148,16.7000007629395,20.4333343505859,155,1,91.7702713012695,327,5224.9912109375,921.478332519531,0.0416666679084301
"elephant",35.93903333,-3.63521667,247,70.7100601196289,158.082733154297,16.9000015258789,20.3833332061768,156,2,88.620246887207,339,2068.24926757812,0,0.00833333376795053
"elephant",35.94855,-3.77401667,248,70.9857711791992,157.933502197266,16.3999996185303,20.2000007629395,153,2,88.4854431152344,340,1851.35266113281,921.482116699219,0
"elephant",35.97413333,-3.86753333,249,70.4838714599609,157.914321899414,15.5,19.7666664123535,149,1,91.0030288696289,339,4124.63330078125,3332.66918945312,0.0166666675359011
"elephant",35.96835,-3.82368333,250,70.8595428466797,158.377182006836,15.8999996185303,20.033332824707,151,1,91.3029098510742,333,7210.32666015625,0,0.0117851132526994
"elephant",35.96481667,-3.86683333,251,70.6451568603516,158.448913574219,15.5,19.8500003814697,146,1,90.1985321044922,333,3800.36181640625,2612.13256835938,0.00833333376795053
"elephant",35.99436667,-3.83006667,252,70.4113845825195,157.024291992188,15.8000011444092,19.8666667938232,152,1,92.4887771606445,337,8293.357421875,1306.09423828125,0.0117851132526994
"elephant",35.98891667,-3.85225,253,70.4059829711914,156.522323608398,15.6000003814697,19.7333335876465,149,1,90.7521896362305,337,5605.8388671875,3327.01513671875,0.0186339002102613
"elephant",36.07041667,-3.71805,254,71.2398376464844,161.871170043945,16.4000015258789,19.6833343505859,161,1,92.6943435668945,345,2777.18627929688,1851.45751953125,0.0166666675359011
"elephant",35.95011667,-3.80096667,255,70.8592071533203,157.554122924805,16.1000003814697,20.1166667938232,147,1,91.0864791870117,326,4614.91650390625,1842.96520996094,0
"elephant",35.91966667,-3.79408333,256,70.5729141235352,158.192321777344,16,20.1499996185303,156,2,87.5932388305664,346,2915.3017578125,1306.11889648438,0
"elephant",35.94831667,-3.8215,257,70.0209655761719,160.918304443359,15.8999996185303,20.0166664123535,147,1,89.848747253418,328,5830.5966796875,0,0
"elephant",35.9391,-3.8603,258,69.0241241455078,163.86604309082,15.2000007629395,19.8833332061768,148,1,90.7720031738281,332,4965.3623046875,921.483947753906,0
"elephant",35.93205,-3.84921667,259,68.5982360839844,164.971878051758,15.1000003814697,19.8666667938232,145,1,89.5918807983398,327,7022.6259765625,921.483764648438,0
"elephant",35.95501667,-3.81181667,260,70.9375,158.549301147461,16,20.1000003814697,148,1,91.1924514770508,330,5379.54638671875,921.483032226562,0.00833333376795053
"elephant",35.92255,-3.87391667,261,67.5170059204102,166.530456542969,14.7000007629395,19.8166656494141,132,1,90.2680740356445,312,5224.18994140625,921.484130859375,0
"elephant",36.04525,-3.72016667,262,71.5151519775391,162.100311279297,16.5,19.8833332061768,155,1,92.4028778076172,335,5554.37255859375,0,0
"elephant",35.9722,-3.74856667,263,71.2851409912109,158.262344360352,16.6000003814697,20.1499996185303,169,3,87.1700210571289,368,5391.1435546875,2062.3828125,0
"elephant",35.96763333,-3.7852,264,70.7566375732422,157.854965209961,16.3000011444092,20.1499996185303,148,1,90.6855697631836,327,4981.75634765625,0,0
"elephant",36.10126667,-3.74291667,265,70.4732513427734,162.121383666992,16.2000007629395,19.533332824707,160,1,92.9278030395508,344,2915.3154296875,2915.30859375,0.00833333376795053
"elephant",36.09008333,-3.79593333,266,70.7556991577148,159.522842407227,16.0999984741211,19.716667175293,157,1,92.4427032470703,342,7904.45458984375,921.482482910156,0.0117851132526994
"elephant",36.12083333,-3.66498333,267,71.3353424072266,161.021240234375,16.5999984741211,19.8333339691162,155,1,92.1706466674805,333,7022.8310546875,0,0
"elephant",36.10638333,-3.691,268,71.1345367431641,162.524475097656,16.6000003814697,19.6166667938232,160,1,92.0757827758789,247,3800.39404296875,925.763305664062,0
"elephant",36.03026667,-3.72105,269,71.3353424072266,159.090087890625,16.6000003814697,20,154,1,93.0337677001953,332,6187.20166015625,1851.45751953125,0
"elephant",35.98568333,-3.69741667,270,70.6372528076172,159.018646240234,17,20.283332824707,154,1,91.9082489013672,331,4699.4853515625,0,0
"elephant",35.9929,-3.6281,271,70.3869018554688,158.278503417969,16.7999992370605,20.25,147,1,90.5694122314453,318,2764.43798828125,1842.95788574219,0.00833333376795053
"elephant",36.08791667,-3.7292,272,70.9611434936523,162.030212402344,16.2999992370605,19.6166667938232,164,1,92.0103759765625,254,1306.16760253906,2612.34130859375,0.00833333376795053
"elephant",36.1012,-3.66866667,273,71.5151519775391,161.334396362305,16.5,19.5833339691162,158,1,92.3134918212891,341,5554.6826171875,925.780456542969,0.00833333376795053
"elephant",36.12265,-3.70801667,274,71.0578842163086,162.855667114258,16.7000007629395,19.75,160,1,92.7143325805664,340,3333.06298828125,921.480529785156,0.00833333376795053
"elephant",35.97975,-3.84748333,275,70.8867492675781,157.683883666992,15.6000003814697,19.8500003814697,151,1,91.0277862548828,337,6710.7431640625,2062.3388671875,0.025000000372529
"elephant",36.03983333,-3.75978333,276,70.9611434936523,158.247970581055,16.2999992370605,19.8500003814697,153,1,91.8228302001953,334,7950.93115234375,1842.96411132812,0
"elephant",35.99438333,-3.75966667,277,70.9349594116211,157.487380981445,16.4000015258789,20,151,1,90.9465942382812,334,7462.5546875,2062.3681640625,0
"elephant",36.01923333,-3.69048333,278,70.9073028564453,160.458618164062,16.8999996185303,20.1499996185303,154,1,91.994873046875,331,4136.33154296875,921.480224609375,0
"elephant",35.95711667,-3.62438333,279,71.2524642944336,156.177719116211,16.8999996185303,20.466667175293,152,1,90.9629058837891,324,3816.2265625,0,0.0263523142784834
"elephant",35.9787,-3.593,280,71.0843353271484,155.129470825195,16.6000003814697,20.3500003814697,154,1,91.163703918457,326,6710.85205078125,1306.25659179688,0.0448763743042946
"elephant",36.02286667,-3.73803333,281,71.0606079101562,159.451583862305,16.5,19.9166660308838,146,1,90.8063583374023,325,8249.587890625,1851.42272949219,0
"elephant",35.92001667,-3.82175,282,68.9935073852539,163.602325439453,15.3999996185303,19.9500007629395,155,2,86.7059478759766,346,5605.84326171875,0,0
"elephant",35.9519,-3.85975,283,70.276008605957,159.893432617188,15.6999988555908,19.9500007629395,148,1,90.325569152832,334,4607.42236328125,1306.0693359375,0.00833333376795053
